# Mass Radius Likelihood 
1.419488065133408972e+00 1.338159045466438357e+01 1.370217228697678923e-29
1.177942217348442844e+00 1.063235247166275421e+01 1.375592137470352930e-29
1.642013352164999773e+00 1.345861379377572931e+01 1.374930587818120476e-29
1.379683813647511803e+00 1.086910655302335371e+01 1.427153359297713395e-29
1.237703112895872870e+00 1.097390233935428405e+01 1.447318184269817286e-29
1.502654408100285277e+00 1.242934097148068062e+01 1.456277077274897571e-29
1.123195472237696668e+00 1.043124309291496132e+01 1.457563595001775612e-29
1.152310343527233272e+00 1.195109716038096970e+01 1.464398200978655932e-29
1.188586743722265471e+00 1.198316637468766643e+01 1.468191898288468504e-29
1.616023322282778008e+00 1.439667745799293286e+01 1.496019517304260205e-29
1.552032089669588055e+00 1.333297899429473077e+01 1.534466235224252021e-29
1.556126964565740511e+00 1.385247264996407424e+01 1.533639635862397699e-29
1.049286225622634072e+00 1.070592207256324002e+01 1.548033343058384126e-29
1.533950358355508747e+00 1.337242856318090034e+01 1.557174394657854629e-29
1.473044409199722127e+00 1.354256085363082462e+01 1.588421180968459658e-29
1.646302981643942065e+00 1.252541983557489402e+01 1.590053962739866805e-29
1.167691861984594848e+00 1.117362027910099798e+01 1.605265127402409155e-29
1.000529175589030650e+00 9.896462495792142988e+00 1.614020594299802177e-29
1.277019373612024111e+00 1.079553046762765334e+01 1.621629337799866868e-29
1.392339708569914514e+00 1.444643536939381079e+01 1.636395740929269520e-29
1.194443142044064432e+00 1.083359938866875716e+01 1.649606616397583713e-29
1.785809901267099375e+00 1.571582478046484255e+01 1.649430491283916153e-29
1.285447789198301605e+00 1.339182149772934594e+01 1.650005178337005109e-29
1.300535647663627614e+00 1.088133155032620181e+01 1.683673849887296934e-29
1.221800044578207123e+00 1.317814010018177129e+01 1.685899686714096195e-29
1.185317641148680323e+00 1.143409680169770581e+01 1.696858958962386783e-29
1.180475373457459787e+00 9.928005657779630511e+00 1.713203641900554260e-29
1.048201908367371038e+00 9.426766921649583963e+00 1.714902633765624433e-29
1.179566014661237006e+00 1.219598476905267148e+01 1.721268352634499828e-29
1.338923603277116792e+00 1.256666963863700204e+01 1.737505533977187472e-29
1.545989577280517668e+00 1.336857033701485520e+01 1.744641826792924506e-29
1.665909527565769821e+00 1.372522393468072366e+01 1.760265462882981914e-29
1.348868869562554140e+00 1.187577481185474326e+01 1.780919755797976306e-29
1.135612225654305085e+00 1.007258618424856600e+01 1.818110678597293680e-29
1.613581772811875759e+00 1.467426937172389856e+01 1.869001397143156001e-29
1.864890770151622856e+00 1.549389913688277787e+01 1.876402224053643037e-29
1.112349802304293256e+00 1.297775493170793126e+01 1.928231367274829276e-29
1.440148079880292364e+00 1.187932926234680053e+01 2.042850613627788878e-29
1.155103524642981716e+00 1.084950394071728752e+01 2.054227170455559042e-29
1.497811615017032860e+00 1.155506681687207937e+01 2.071850026199291133e-29
1.454183561545748127e+00 1.299225744799445437e+01 2.095465123070035759e-29
1.257926608817726777e+00 9.672812305515185116e+00 2.099402725118762569e-29
1.060133579856149977e+00 1.072190613594796815e+01 2.106591344559777943e-29
1.404182511182290094e+00 1.204315265915829869e+01 2.142850445714875365e-29
1.140804674291529208e+00 9.164307071453219322e+00 2.146197334313723861e-29
1.457766796006381815e+00 1.360333599830278928e+01 2.152436898193470894e-29
1.194571987361441767e+00 1.338500398845135919e+01 2.226229086664852830e-29
1.303055314869069337e+00 1.224555578869718531e+01 2.227262992252821722e-29
1.768771152693319415e+00 1.388541615933472428e+01 2.265134703244970723e-29
1.563506452288397242e+00 1.463935682334102495e+01 2.402070341562457757e-29
1.554499982819914861e+00 1.452326913401344655e+01 2.403690873665031281e-29
1.046973952738435409e+00 1.011308864113204642e+01 2.405448830700512795e-29
1.117789456485055455e+00 1.040002579390371551e+01 2.413072931715982568e-29
1.452339303704690332e+00 1.229061113955441087e+01 2.419351714649602636e-29
1.281648259895993958e+00 1.243545778853682648e+01 2.486100261566969383e-29
1.693682992835824130e+00 1.451321026833155159e+01 2.484361514480466254e-29
1.135148776776321089e+00 1.314867138732654794e+01 2.483559397219012706e-29
1.746086627289457294e+00 1.377649904664494329e+01 2.514970680449596970e-29
1.842163706082534214e+00 1.384259234775241154e+01 2.531891570035119404e-29
1.398264857776039261e+00 1.231386156901484519e+01 2.537879745008296932e-29
1.015536898194330240e+00 9.945230066897725152e+00 2.536592751899104618e-29
1.035946256263610588e+00 1.193325009984421925e+01 2.544909833236300624e-29
1.400059133097483866e+00 1.268772046042118617e+01 2.586764638776898119e-29
1.345375086196999082e+00 1.380075599713525847e+01 2.584590547390002691e-29
1.466585663052494493e+00 1.385851763675680104e+01 2.604074229690089186e-29
1.264106599233259853e+00 1.157447966751422896e+01 2.652928579983910218e-29
1.430277370072744247e+00 1.349889822091912706e+01 2.653569919406703020e-29
1.216874130360043438e+00 1.037452231742967257e+01 2.703770513262930461e-29
1.268993535700836395e+00 1.102934566894644419e+01 2.795856834625092700e-29
1.328486575275793058e+00 1.114830108530052755e+01 2.838341382807568944e-29
1.089004991390356114e+00 9.872986643268646390e+00 2.895707632362265669e-29
1.613483788644566319e+00 1.452264884516779375e+01 2.915096449616193779e-29
1.397782782743974384e+00 1.271793566654266883e+01 2.916973429298973415e-29
1.212148299955482456e+00 1.154252968168295723e+01 2.928462531897694279e-29
1.124397235545143481e+00 1.232884166262953052e+01 2.943580631605837739e-29
1.182337664303780844e+00 1.216024384794919300e+01 3.035740018539436908e-29
1.407113361794280149e+00 1.169040792211022328e+01 3.035268608651817203e-29
1.342475451265978004e+00 1.134002517395274623e+01 3.086999559250427681e-29
1.073728285427163032e+00 1.132051164646650854e+01 3.089450181409639244e-29
1.439461047153543616e+00 1.222916232525040314e+01 3.088211212278494110e-29
1.249739057897957695e+00 1.184490457439137145e+01 3.149000944374438735e-29
1.030950218940037244e+00 8.953126019933396407e+00 3.156087792204739636e-29
1.309694136756780480e+00 1.198576990374814955e+01 3.156436440535764346e-29
1.080124777299078964e+00 1.047214103338411739e+01 3.189209330025877359e-29
1.103540580625661960e+00 9.751462480476268624e+00 3.343018388354361645e-29
1.087022845718630393e+00 1.054194086654518436e+01 3.453871876624264754e-29
1.573319592733313677e+00 1.373582762656848999e+01 3.453119667270161296e-29
1.438037537458425330e+00 1.428152444833089874e+01 3.461063968846946079e-29
1.019579743469612332e+00 1.064263803824467658e+01 3.462178629596908388e-29
1.404360313927078829e+00 1.385217039278695594e+01 3.505270090470903311e-29
1.729772375304427623e+00 1.492348769131716679e+01 3.552289598686527396e-29
1.358187125407362084e+00 1.239034947508912765e+01 3.619019882883590996e-29
1.175621382746551147e+00 1.204727362348640440e+01 3.622782120161475914e-29
1.137819911069731349e+00 1.197872927515936148e+01 3.700406462850341953e-29
1.442109572169283371e+00 1.271966751513448557e+01 3.700453560618502822e-29
1.101242272698379709e+00 1.014637648354755228e+01 3.720474767219302027e-29
1.764905325584941398e+00 1.454218194288899824e+01 3.783708398898669698e-29
1.021887361446979670e+00 1.029260775205646006e+01 3.920006160570338422e-29
1.379540989205828572e+00 1.284053725818457536e+01 3.922535885220853896e-29
1.115923295567091467e+00 9.367171383588292599e+00 3.945812654546789463e-29
1.264141225630020182e+00 1.095273722293417507e+01 3.963935465556739110e-29
1.644455281765202281e+00 1.242324660369989076e+01 3.993912192254087193e-29
1.112009295244243523e+00 9.030449521133061097e+00 4.018273556128617988e-29
1.093786819883610040e+00 9.670035843748788551e+00 4.047433384863012558e-29
1.205986729126276691e+00 1.212518663671821884e+01 4.050582285884005207e-29
1.275674817212011591e+00 1.022807738543064282e+01 4.047111072214987858e-29
1.177248241465091771e+00 1.112169714263956344e+01 4.138712075323430347e-29
1.560570929125272510e+00 1.425461046518998387e+01 4.147512137126368690e-29
1.585099604933747575e+00 1.562296270279131249e+01 4.150717380102124034e-29
1.311309732225435232e+00 1.182139183672549976e+01 4.188291302825975892e-29
1.593218698857448379e+00 1.299153804055994144e+01 4.189092339837856308e-29
1.168440999925089541e+00 1.091798532554703272e+01 4.202399463692850991e-29
1.272745009257131965e+00 1.145370869120308299e+01 4.212164697011771599e-29
1.272166781013041259e+00 1.060108962082390249e+01 4.235269305451809261e-29
1.213120239776583453e+00 1.220376288437848800e+01 4.268521205823712957e-29
1.337559907254888047e+00 1.218028157100482645e+01 4.272431328246671628e-29
1.367556678819489058e+00 1.226746205921257449e+01 4.306658024799710107e-29
1.317904769258961384e+00 1.378794033401682739e+01 4.331951738831480602e-29
1.076589155708910450e+00 8.971122894432248529e+00 4.331131268550789911e-29
1.711847031361403815e+00 1.504966361812400422e+01 4.358516905494497954e-29
1.212822154100089200e+00 1.116066867483897873e+01 4.435645265484726807e-29
1.216406947183122478e+00 1.231427705875359457e+01 4.463684391507278961e-29
1.620665147704872355e+00 1.218864652061126463e+01 4.464309542031999143e-29
1.390321817593561216e+00 1.406552956160816592e+01 4.473029035175711431e-29
1.180527569869700866e+00 9.805035643921467425e+00 4.480375750768053838e-29
1.147396752973613321e+00 1.062440736832804333e+01 4.511847637751620605e-29
1.254698651153038025e+00 1.113170655724531777e+01 4.564040885726297772e-29
1.515230258938128571e+00 1.117820991445159962e+01 4.631524831526844242e-29
1.316719681043706958e+00 1.138629097273600799e+01 4.689673400634140471e-29
1.228881746222971527e+00 9.483505161119358817e+00 4.697713571580766575e-29
1.889524706377367025e+00 1.561620596286443075e+01 4.698809416546794222e-29
1.525337554983749566e+00 1.397945404313217566e+01 4.720686013124412510e-29
1.309865852085678295e+00 1.210047793066745925e+01 4.730324926754561658e-29
1.418761476978180447e+00 1.335010617645677300e+01 4.743061102805793536e-29
1.472030565091943632e+00 1.432533250065391073e+01 4.812274368319049248e-29
1.287938518759331519e+00 1.130785822549552933e+01 4.943876151762830092e-29
1.334750717379926011e+00 1.176306529716355875e+01 4.979887024193878990e-29
1.022307350267209758e+00 9.480688752380952877e+00 4.979991161532849641e-29
1.450128764751087207e+00 1.394335176854215064e+01 4.984627179265997502e-29
1.409061426166740238e+00 1.260202241909791709e+01 5.125186006304780556e-29
1.126522253634040904e+00 1.210626962094234216e+01 5.134174498928645093e-29
1.107038485952101636e+00 1.175814005706451937e+01 5.168082244272954181e-29
1.162181735908780489e+00 1.149793829957017799e+01 5.170244904875439464e-29
1.308951262679769245e+00 1.166090612180583719e+01 5.174175397193265703e-29
1.305459046195387440e+00 1.276422190065435558e+01 5.201900902933371608e-29
1.274150332066749769e+00 1.251190734290114648e+01 5.248715863134801954e-29
1.340503914371623528e+00 1.403503411379819354e+01 5.260138547420433325e-29
1.303022644006206932e+00 1.351490433146935644e+01 5.283161895985800099e-29
1.202669102391713762e+00 1.093390033902955771e+01 5.282861897445538727e-29
1.025348407440099141e+00 8.829112369975009145e+00 5.338239071613643205e-29
1.418352492095870998e+00 1.281914644798494152e+01 5.340121326247295122e-29
1.120824884412365163e+00 1.146258354482362307e+01 5.338905160393382894e-29
1.008063823745021015e+00 8.387743232550446848e+00 5.440265312204838337e-29
1.718414619211491967e+00 1.391131674519735029e+01 5.473726326805380333e-29
1.478208954444002465e+00 1.267871946306331310e+01 5.536248112000363103e-29
1.981365974725273649e+00 1.577499876645379118e+01 5.539986234810508824e-29
1.441302815472288001e+00 1.061789975710901324e+01 5.823535679778706165e-29
1.044547178983845859e+00 9.524688411529588450e+00 5.887947474958662537e-29
1.313186924554898827e+00 1.291550754413117730e+01 5.925450860111648662e-29
1.781339736644262484e+00 1.480824256711073517e+01 5.990829355580079944e-29
1.316095433074332632e+00 1.082193520280176280e+01 5.990711461932001393e-29
1.303621488970325704e+00 1.130876908380837165e+01 5.988497660388808885e-29
1.542601499746368177e+00 1.397529540652329771e+01 6.060038208334826403e-29
1.235388913416759937e+00 1.013387621322280374e+01 6.076279313391628016e-29
1.184062491034290954e+00 1.318030207586378211e+01 6.078984141647419864e-29
1.754523668392477642e+00 1.559269896423005619e+01 6.090782084288816916e-29
1.086317506305554570e+00 1.153004040999196533e+01 6.174918745693904332e-29
1.559031503184133971e+00 1.447824547838427378e+01 6.186579569255244746e-29
1.245512588725809833e+00 1.431683115603416923e+01 6.203059480910921849e-29
1.153272053021546784e+00 1.265012661455459764e+01 6.247624496010905270e-29
1.059433177459685904e+00 9.341499114375761081e+00 6.299594189818140154e-29
1.621988234960953124e+00 1.395476991475597828e+01 6.312547997498029211e-29
1.248546829205588127e+00 1.025569972596316326e+01 6.463641827200178078e-29
1.018989077308948055e+00 9.395226530732340819e+00 6.586361996984014368e-29
1.280322195619951975e+00 1.148518834070046424e+01 6.608913544867834041e-29
1.309170740206033523e+00 1.240559467782134995e+01 6.811376810318569734e-29
1.042165402965746557e+00 1.019532035862837560e+01 6.845824537286035229e-29
1.150292911319945599e+00 9.654098203709704507e+00 6.858811078561306475e-29
1.001938169131028733e+00 1.123651422865578198e+01 6.857072628843632716e-29
1.158000200585396877e+00 1.289945002205354996e+01 6.850542354342771174e-29
1.490070061812227342e+00 1.407604056136102244e+01 6.864379368262346686e-29
1.422243500683582740e+00 1.204508920358604485e+01 6.878664014554691864e-29
1.731359634095360089e+00 1.521824133612789964e+01 6.999861888178556700e-29
1.271525381116395348e+00 1.131128649777854278e+01 7.141619586998763411e-29
1.148119947262339791e+00 9.118036204478562112e+00 7.158901196446309729e-29
1.313434886154605907e+00 1.254300571178197643e+01 7.192306778336857288e-29
1.363177467004485388e+00 1.208041012186632024e+01 7.192411674730130241e-29
1.308874078599234991e+00 1.081927038710723110e+01 7.390252804364559595e-29
1.042044929363534989e+00 1.123483667219122140e+01 7.551424196189960189e-29
1.284823875221335898e+00 1.259913856129507792e+01 7.561422714283948213e-29
1.508074962103154171e+00 1.325615908703548129e+01 7.717712436410784293e-29
1.532444573913696484e+00 1.123197037110043794e+01 7.847340492107574303e-29
1.224967112712218587e+00 1.086340998693080806e+01 7.885012163784688433e-29
1.248831285730203966e+00 1.065857617017921299e+01 7.995601662918571531e-29
1.459252301169679189e+00 1.243674437872387628e+01 8.086713648817433011e-29
1.442627808532272127e+00 1.252539791028719662e+01 8.118628782216099454e-29
1.134154381115212606e+00 1.158557863138109134e+01 8.179236292878895837e-29
1.008408081272721857e+00 1.199173771481204831e+01 8.331676570799164269e-29
1.965384629556373497e+00 1.489672242368375521e+01 8.345832599489049733e-29
1.221553590182082427e+00 1.281525673865802517e+01 8.386154791669476219e-29
1.369160507623091494e+00 1.214580505542498656e+01 8.390982170742540479e-29
1.342550918411499428e+00 1.309262665233525880e+01 8.385073600772676561e-29
1.560192550715275406e+00 1.273766564646424371e+01 8.461297271749982122e-29
1.013378228969994854e+00 9.092127952933632073e+00 8.603682152396601368e-29
1.192716248210657248e+00 9.854777171945501735e+00 8.762140039520723541e-29
1.475188881024269039e+00 1.328303276368434283e+01 8.966578228293095674e-29
1.368979162379284409e+00 1.347822428003030737e+01 9.095070255443969906e-29
1.478108012848198927e+00 1.155141451269421893e+01 9.245777352288128079e-29
1.470970728118024651e+00 1.392490262822462199e+01 9.320855795189539218e-29
1.445317179072755476e+00 1.260720590314116407e+01 9.335061675079717677e-29
1.632045973216948775e+00 1.432785495649790874e+01 9.327957307116178100e-29
1.173447748771857313e+00 1.103715508195930184e+01 9.384800509189796433e-29
